date,open,high,low,close,volume
2021-11-21T12:38.00Z,4368.16,4367.22,4368.16,4365.81,11.94534651
2021-11-21T12:37.00Z,4367.82,4368.16,4369.6,4367.12,11.48061913
2021-11-21T12:36.00Z,4368.21,4367.83,4368.99,4366.77,28.69073671
2021-11-21T12:35.00Z,4365.3,4368.03,4369.18,4365.3,22.52338655
2021-11-21T12:34.00Z,4364.36,4365.29,4365.29,4363.95,20.90529691
2021-11-21T12:33.00Z,4365.34,4364.85,4365.35,4364.85,8.25101299
2021-11-21T12:32.00Z,4361.07,4365.74,4366.54,4361.05,100.2194897
2021-11-21T12:31.00Z,4359.79,4361.08,4361.83,4359.77,25.11166423
2021-11-21T12:30.00Z,4360.64,4359.79,4361.34,4358.03,17.60721777
2021-11-21T12:29.00Z,4357.58,4360.63,4360.64,4357.32,30.29642309
2021-11-21T12:28.00Z,4362.42,4357.57,4362.42,4357.38,73.0757807
2021-11-21T12:27.00Z,4361.56,4362.41,4364.43,4361.09,42.39629835
2021-11-21T12:26.00Z,4361.98,4361.57,4362.73,4360.25,30.74377262
2021-11-21T12:25.00Z,4358.7,4361.98,4362.21,4358.69,22.0879416
2021-11-21T12:24.00Z,4360.04,4358.69,4360.48,4358.68,10.76816805
2021-11-21T12:23.00Z,4361.26,4360.63,4363.36,4360.63,9.56074259
2021-11-21T12:22.00Z,4365.19,4361.25,4365.19,4361.25,30.63976044
2021-11-21T12:21.00Z,4364.95,4365.44,4366.68,4364.88,20.69362153
2021-11-21T12:20.00Z,4364.2,4364.95,4364.95,4363.32,13.54812092
2021-11-21T12:19.00Z,4361.84,4364.19,4365.81,4361.83,25.84630747
2021-11-21T12:18.00Z,4363.49,4361.84,4364.65,4361.83,19.79508753
2021-11-21T12:17.00Z,4364.52,4363.49,4366.23,4362.58,27.25809858
2021-11-21T12:16.00Z,4365.85,4364.52,4366.37,4364.5,26.31351453
2021-11-21T12:15.00Z,4370.43,4365.85,4370.82,4365.85,16.2908894
2021-11-21T12:14.00Z,4368.74,4370.44,4370.71,4367.94,23.67916248
2021-11-21T12:13.00Z,4366.72,4368.75,4368.75,4365.71,25.13536763
2021-11-21T12:12.00Z,4365.62,4366.72,4367.82,4365.01,65.9131509
2021-11-21T12:11.00Z,4361.61,4365.62,4365.97,4360.64,34.09297112
2021-11-21T12:10.00Z,4360.03,4361.61,4362.22,4360.03,21.39851391
2021-11-21T12:09.00Z,4358.43,4360.03,4361.67,4358.43,21.21594243
2021-11-21T12:08.00Z,4362.58,4358.44,4363.25,4357.89,19.34592346
2021-11-21T12:07.00Z,4363.42,4362.58,4364.47,4362.57,34.59511134
2021-11-21T12:06.00Z,4365.19,4363.77,4365.97,4357.18,94.04395259
2021-11-21T12:05.00Z,4358.98,4365.19,4367.79,4358.21,63.74864961
2021-11-21T12:04.00Z,4369.35,4359.18,4369.78,4356.8,93.38471267
2021-11-21T12:03.00Z,4366.93,4369.35,4370.94,4366.92,19.69501696
2021-11-21T12:02.00Z,4368.48,4366.93,4371.78,4366.65,40.37152756
2021-11-21T12:01.00Z,4367.82,4368.49,4369.55,4367.38,42.75964212
2021-11-21T12:00.00Z,4371.82,4368.26,4373.61,4367.27,35.56547782
2021-11-21T11:59.00Z,4371.82,4371.81,4371.82,4370.98,20.33303527
2021-11-21T11:58.00Z,4371.02,4371.82,4373.7,4371.02,20.58015746
2021-11-21T11:57.00Z,4371.63,4371.03,4373.68,4369.36,38.74225607
2021-11-21T11:56.00Z,4368.78,4371.63,4371.71,4368.78,32.86217812
2021-11-21T11:55.00Z,4370.57,4368.78,4373.59,4368.76,30.43880302
2021-11-21T11:54.00Z,4372.53,4370.58,4372.69,4369.15,39.23982065
2021-11-21T11:53.00Z,4369.98,4372.51,4372.51,4369.31,20.50760139
2021-11-21T11:52.00Z,4368.02,4369.98,4370,4367.26,44.96241751
2021-11-21T11:51.00Z,4369.47,4368.01,4369.74,4368,24.19421264
2021-11-21T11:50.00Z,4369.03,4369.46,4371.18,4368.88,22.4410621
2021-11-21T11:49.00Z,4369.95,4369.04,4370.56,4368.31,44.16105222
2021-11-21T11:48.00Z,4374.16,4369.97,4374.16,4369.97,9.38538371
2021-11-21T11:47.00Z,4374.36,4374.16,4374.76,4373.96,10.03533981
2021-11-21T11:46.00Z,4374.34,4374.35,4377.18,4373.7,35.55414335
2021-11-21T11:45.00Z,4378.19,4374.34,4378.19,4374.28,45.60731183
2021-11-21T11:44.00Z,4376.79,4378.19,4378.19,4375.61,37.49207806
2021-11-21T11:43.00Z,4378.96,4376.8,4379.74,4375.57,85.16031315
2021-11-21T11:42.00Z,4383.8,4378.95,4385.57,4378.65,37.65962976
2021-11-21T11:41.00Z,4380.32,4383.8,4385.85,4380.24,63.40788633
2021-11-21T11:40.00Z,4378.12,4380.32,4382.36,4377.89,44.57173023
2021-11-21T11:39.00Z,4385.76,4378.13,4385.76,4378.11,33.11341382
2021-11-21T11:38.00Z,4384.32,4385.75,4386.46,4383.6,43.05602709
2021-11-21T11:37.00Z,4383.13,4384.33,4386.43,4383.13,25.12227254
2021-11-21T11:36.00Z,4379.07,4383.13,4383.13,4379.06,19.94246269
2021-11-21T11:35.00Z,4378.82,4379.06,4380.4,4376.26,74.92541097
2021-11-21T11:34.00Z,4377.86,4379.07,4379.28,4375.62,79.74288403
2021-11-21T11:33.00Z,4377.92,4377.87,4379.64,4377.03,45.24189247
2021-11-21T11:32.00Z,4380.16,4377.91,4380.35,4377.84,33.43203187
2021-11-21T11:31.00Z,4383.12,4380.44,4384.49,4379.09,83.69716245
2021-11-21T11:30.00Z,4382.24,4383.11,4385.71,4382.22,24.32441329
2021-11-21T11:29.00Z,4385.33,4382.96,4386.02,4382.1,38.54694945
2021-11-21T11:28.00Z,4386.02,4385.07,4386.93,4385.02,14.87526919
2021-11-21T11:27.00Z,4390.07,4386.02,4393.63,4386.01,25.50492038
2021-11-21T11:26.00Z,4392.35,4390.08,4392.36,4389.57,13.98245527
2021-11-21T11:25.00Z,4389.04,4392.35,4392.98,4388,25.06521949
2021-11-21T11:24.00Z,4389.64,4389.04,4391.48,4389.03,19.73150781
2021-11-21T11:23.00Z,4395.02,4388.97,4395.02,4388.57,14.82118022
2021-11-21T11:22.00Z,4397.44,4395.02,4397.45,4395.02,19.30585095
2021-11-21T11:21.00Z,4396.26,4397.45,4397.52,4395.98,28.32290773
2021-11-21T11:20.00Z,4392.84,4396.27,4396.99,4392.84,34.12772956
2021-11-21T11:19.00Z,4391.37,4392.83,4393.56,4391.37,17.77223436
2021-11-21T11:18.00Z,4390.67,4391.37,4393.57,4390.67,26.64206748
2021-11-21T11:17.00Z,4392.06,4390.67,4393.92,4390.03,44.57549228
2021-11-21T11:16.00Z,4387.98,4392.05,4392.05,4387.98,16.19751395
2021-11-21T11:15.00Z,4384.91,4388.09,4388.6,4383.79,29.53804952
2021-11-21T11:14.00Z,4385.95,4384.9,4386.32,4383.8,34.56422953
2021-11-21T11:13.00Z,4387.91,4385.94,4388.24,4385.67,48.6615464
2021-11-21T11:12.00Z,4388.37,4388.03,4389.62,4384.49,31.25184176
2021-11-21T11:11.00Z,4388.97,4388.38,4390.63,4387.94,53.37144095
2021-11-21T11:10.00Z,4384.48,4388.98,4389.92,4384.47,13.47822713
2021-11-21T11:09.00Z,4394.22,4385.12,4394.22,4385.12,33.44663866
2021-11-21T11:08.00Z,4388.75,4394.25,4394.25,4388.75,43.27408112
2021-11-21T11:07.00Z,4387.38,4388.8,4390.01,4385.72,147.81891156
2021-11-21T11:06.00Z,4391.79,4387.37,4391.79,4384.47,77.07067754
2021-11-21T11:05.00Z,4402.4,4391.79,4404.09,4391.78,55.9305036
2021-11-21T11:04.00Z,4404.96,4402.66,4408.08,4402.66,32.10961292
2021-11-21T11:03.00Z,4411.68,4404.95,4411.68,4400.3,129.70155089
2021-11-21T11:02.00Z,4424.22,4411.17,4425.21,4406.34,258.05898861
2021-11-21T11:01.00Z,4414.83,4424.47,4425.12,4414.83,124.56784905
2021-11-21T11:00.00Z,4412.48,4414.83,4417.15,4411.13,48.13448318
2021-11-21T10:59.00Z,4413.86,4412.48,4414.67,4410,71.87666446
2021-11-21T10:58.00Z,4417.27,4413.86,4419.79,4413.18,94.92764586
2021-11-21T10:57.00Z,4417.12,4417.72,4418.79,4410.84,66.9158452
2021-11-21T10:56.00Z,4416.3,4417.11,4418.09,4413.2,122.2793831
2021-11-21T10:55.00Z,4410.74,4415.9,4416.67,4407.22,204.95512969
2021-11-21T10:54.00Z,4397.38,4410.39,4443,4397.34,595.43655891
2021-11-21T10:53.00Z,4386.12,4397.38,4397.4,4382.6,124.39131369
2021-11-21T10:52.00Z,4375.74,4386.12,4386.99,4375.65,143.86146075
2021-11-21T10:51.00Z,4376.62,4375.74,4377,4374.17,18.36224157
2021-11-21T10:50.00Z,4379.56,4377.01,4380.26,4375.83,33.63601288
2021-11-21T10:49.00Z,4373.84,4379.56,4379.56,4371.84,59.57438157
2021-11-21T10:48.00Z,4364.1,4372.99,4385.79,4361.66,319.58073602
2021-11-21T10:47.00Z,4358.23,4364.09,4365.2,4358.23,66.68242156
2021-11-21T10:46.00Z,4356.84,4357.93,4363.42,4356.4,74.88548848
2021-11-21T10:45.00Z,4353.87,4356.84,4357.84,4353.34,15.2151633
2021-11-21T10:44.00Z,4355.54,4353.87,4355.55,4352.91,16.16214114
2021-11-21T10:43.00Z,4353.18,4355.55,4355.57,4351.8,17.67234005
2021-11-21T10:42.00Z,4350.16,4353.17,4353.18,4350.14,21.65986483
2021-11-21T10:41.00Z,4350.11,4350.16,4352.89,4350.1,23.47206505
2021-11-21T10:40.00Z,4346.89,4350.11,4350.11,4346.88,27.55270481
2021-11-21T10:39.00Z,4344.95,4346.89,4347.56,4344.95,28.25688557
2021-11-21T10:38.00Z,4345.33,4344.95,4347.11,4342.79,18.45792724
2021-11-21T10:37.00Z,4344.22,4345.34,4345.34,4343.16,14.85946483
2021-11-21T10:36.00Z,4343.35,4344.22,4345.2,4342.22,65.63953619
2021-11-21T10:35.00Z,4348.81,4342.19,4348.81,4342.19,50.23248154
2021-11-21T10:34.00Z,4348.68,4348.81,4348.96,4346.81,20.75678006
2021-11-21T10:33.00Z,4345.62,4348.68,4348.94,4345.62,24.66642271
2021-11-21T10:32.00Z,4343.02,4345.62,4347.86,4341.08,33.53693593
2021-11-21T10:31.00Z,4340.53,4343.03,4346.41,4340.53,27.67941354
2021-11-21T10:30.00Z,4339.78,4340.53,4344.04,4339.77,31.89927018
2021-11-21T10:29.00Z,4337.23,4339.77,4340.62,4337.08,24.70505653
2021-11-21T10:28.00Z,4339.75,4337.23,4339.75,4337.22,35.99869662
2021-11-21T10:27.00Z,4340.49,4339.76,4343.5,4339.76,29.62695391
2021-11-21T10:26.00Z,4339.83,4340.48,4341.42,4336.1,26.45975409
2021-11-21T10:25.00Z,4345.44,4339.82,4347.14,4338.6,36.96587557
2021-11-21T10:24.00Z,4340.85,4345.85,4346.93,4340,25.25107945
2021-11-21T10:23.00Z,4347.9,4340.89,4350.44,4340.89,46.32567244
2021-11-21T10:22.00Z,4350.63,4347.9,4351.9,4344.98,41.19720091
2021-11-21T10:21.00Z,4355.01,4350.62,4355.69,4347.95,33.22372066
2021-11-21T10:20.00Z,4353.87,4355.02,4356.11,4352.5,39.27895038
2021-11-21T10:19.00Z,4345.39,4353.89,4354.37,4345.39,34.64554956
2021-11-21T10:18.00Z,4348.25,4346.41,4350.27,4344.45,27.00964638
2021-11-21T10:17.00Z,4349.09,4348.25,4349.27,4339.88,115.4009706
2021-11-21T10:16.00Z,4358.24,4349.09,4359.77,4346.42,89.3089221
2021-11-21T10:15.00Z,4363.05,4358.23,4363.7,4356,55.58007171
2021-11-21T10:14.00Z,4364.58,4363.76,4364.74,4362.38,47.4907909
2021-11-21T10:13.00Z,4363.31,4363.98,4365.84,4362.03,42.33644856
2021-11-21T10:12.00Z,4364.53,4363.3,4366.93,4363.2,31.09440285
2021-11-21T10:11.00Z,4369.99,4364.52,4369.99,4363.32,33.32777352
2021-11-21T10:10.00Z,4372.41,4370,4372.41,4369.02,26.16144746
2021-11-21T10:09.00Z,4374.82,4371.82,4378.6,4371.68,39.67462453
2021-11-21T10:08.00Z,4379.53,4374.82,4379.53,4370.47,68.0316391
2021-11-21T10:07.00Z,4371.2,4379.53,4379.54,4371.2,89.94096707
2021-11-21T10:06.00Z,4371.11,4371.2,4372.11,4368.15,69.44130275
2021-11-21T10:05.00Z,4371.5,4371.12,4374.92,4370.76,112.62817704
2021-11-21T10:04.00Z,4372.22,4371.5,4372.49,4370.61,47.8955625
2021-11-21T10:03.00Z,4373.95,4372.21,4375.96,4371.87,74.12029624
2021-11-21T10:02.00Z,4376.92,4375.29,4377.42,4371.56,89.25029239
2021-11-21T10:01.00Z,4372.57,4376.93,4377.59,4369.26,35.8143132
2021-11-21T10:00.00Z,4367.42,4372.56,4374.39,4367.42,44.02215033
2021-11-21T09:59.00Z,4368.75,4368,4370.53,4367.82,34.15187173
2021-11-21T09:58.00Z,4369.14,4368.76,4369.18,4367.72,28.39499136
2021-11-21T09:57.00Z,4371.32,4369.65,4371.54,4369.12,77.38189922
2021-11-21T09:56.00Z,4370.02,4371.22,4371.22,4370.01,28.25746853
2021-11-21T09:55.00Z,4371.71,4370.02,4372.67,4370,23.43080683
2021-11-21T09:54.00Z,4371.94,4370.86,4372.71,4369.36,36.82167424
2021-11-21T09:53.00Z,4369.62,4371.94,4372.66,4365.49,60.28228539
2021-11-21T09:52.00Z,4369.15,4369.63,4369.91,4368.41,42.15668775
2021-11-21T09:51.00Z,4369.99,4369.15,4372.11,4368.7,27.2418567
2021-11-21T09:50.00Z,4370.21,4369.77,4373.25,4369.2,75.80134395
2021-11-21T09:49.00Z,4369.93,4370.21,4372.93,4367.16,59.24474002
2021-11-21T09:48.00Z,4371.78,4369.93,4372.6,4368.32,38.85827111
2021-11-21T09:47.00Z,4367.76,4371.79,4372.52,4367.58,31.65115028
2021-11-21T09:46.00Z,4370.11,4367.76,4372.2,4367.75,23.9567622
2021-11-21T09:45.00Z,4375.01,4370.11,4376.88,4370.1,53.09354537
2021-11-21T09:44.00Z,4376.61,4375.18,4377.31,4375.18,49.14916805
2021-11-21T09:43.00Z,4382.39,4377.66,4382.39,4374.03,36.295451
2021-11-21T09:42.00Z,4371.23,4382.47,4385.58,4371.22,90.85190874
2021-11-21T09:41.00Z,4368.87,4371.12,4372.69,4367.7,47.14518658
2021-11-21T09:40.00Z,4365.69,4368.87,4368.87,4365.69,18.27698895
2021-11-21T09:39.00Z,4365.19,4365.7,4365.72,4365,23.97641867
2021-11-21T09:38.00Z,4363.85,4365.19,4366.63,4363.49,29.98994519
2021-11-21T09:37.00Z,4366.09,4362.53,4367.74,4360.51,60.8377122
2021-11-21T09:36.00Z,4360.26,4365.28,4366.99,4360.1,46.2376706
2021-11-21T09:35.00Z,4360.29,4360.27,4360.29,4356.44,24.63548636
2021-11-21T09:34.00Z,4354.66,4360.3,4360.3,4354.66,28.15800941
2021-11-21T09:33.00Z,4356.17,4354.9,4356.17,4351.48,23.28388062
2021-11-21T09:32.00Z,4358.03,4356.18,4358.37,4355.33,40.36718844
2021-11-21T09:31.00Z,4357.34,4358,4358,4353.03,43.06876371
2021-11-21T09:30.00Z,4358.19,4356.65,4358.81,4353.57,42.007428
2021-11-21T09:29.00Z,4359.22,4358.28,4361.08,4356.92,49.07500229
2021-11-21T09:28.00Z,4359.62,4359.22,4362.09,4356.74,94.61820217
2021-11-21T09:27.00Z,4346.82,4359.84,4359.87,4345.21,68.09862996
2021-11-21T09:26.00Z,4346.42,4346.81,4346.82,4343.23,15.08742577
2021-11-21T09:25.00Z,4343.97,4346.42,4346.71,4343.84,34.2535755
2021-11-21T09:24.00Z,4341.88,4343.96,4343.97,4341.88,15.93446425
2021-11-21T09:23.00Z,4342.02,4341.88,4343.35,4340.49,12.4871324
2021-11-21T09:22.00Z,4337.71,4342.03,4342.04,4337.71,25.63388961
2021-11-21T09:21.00Z,4342.09,4337.08,4342.09,4336.93,25.81644681
2021-11-21T09:20.00Z,4343.68,4342.08,4343.68,4341.46,24.15824177
2021-11-21T09:19.00Z,4339.93,4343.67,4343.69,4339.92,15.3335789
2021-11-21T09:18.00Z,4337.4,4339.93,4341.86,4337.39,14.06299099
2021-11-21T09:17.00Z,4333.21,4337.4,4337.4,4332.5,24.20843209
2021-11-21T09:16.00Z,4335.51,4333.46,4335.52,4332.39,8.94546736
2021-11-21T09:15.00Z,4336.06,4335.51,4337.84,4333.09,47.90179421
2021-11-21T09:14.00Z,4339.73,4336.07,4339.74,4335.75,33.59843006
2021-11-21T09:13.00Z,4335.39,4339.74,4340.69,4334.99,33.26574299
2021-11-21T09:12.00Z,4339.11,4335.39,4339.11,4335.39,10.2837941
2021-11-21T09:11.00Z,4339.29,4339.96,4344.53,4339.29,26.52633587
2021-11-21T09:10.00Z,4347.23,4339.37,4347.23,4339.37,36.46299061
2021-11-21T09:09.00Z,4339.79,4347.23,4347.23,4338.87,56.7040346
2021-11-21T09:08.00Z,4333.1,4339.79,4339.8,4333.09,15.57773048
2021-11-21T09:07.00Z,4334,4333.1,4334,4331.7,24.50206736
2021-11-21T09:06.00Z,4329,4334.72,4335.16,4328.47,34.05396027
2021-11-21T09:05.00Z,4326.26,4328.99,4331.19,4326.26,34.41617772
2021-11-21T09:04.00Z,4323.31,4326.26,4327.47,4322.37,33.94909671
2021-11-21T09:03.00Z,4324.52,4323.7,4324.52,4321.9,20.48466893
2021-11-21T09:02.00Z,4322.79,4324.52,4326.19,4322.79,33.90191254
2021-11-21T09:01.00Z,4330.24,4322.79,4330.25,4322.78,10.37206832
2021-11-21T09:00.00Z,4331.5,4330.27,4332.14,4330.27,21.67442863
2021-11-21T08:59.00Z,4334.14,4331.5,4334.14,4329.79,33.46474437
2021-11-21T08:58.00Z,4333.35,4334.14,4337.6,4333.35,25.48681393
2021-11-21T08:57.00Z,4337.53,4333.35,4337.57,4332.43,21.96535045
2021-11-21T08:56.00Z,4336.59,4337.53,4337.53,4335.58,11.93175932
2021-11-21T08:55.00Z,4332.83,4336.6,4336.6,4331.2,17.30441615
2021-11-21T08:54.00Z,4329.12,4332.83,4333.64,4329.12,29.28099047
2021-11-21T08:53.00Z,4330.9,4329.12,4330.91,4329.12,6.34486695
2021-11-21T08:52.00Z,4327.12,4330.9,4331.43,4326.35,45.65014729
2021-11-21T08:51.00Z,4329.65,4327.12,4330.9,4327.12,17.78683675
2021-11-21T08:50.00Z,4327.57,4329.65,4330.06,4327.41,21.16287895
2021-11-21T08:49.00Z,4324.61,4327.58,4328.59,4324.61,11.1957118
2021-11-21T08:48.00Z,4325.39,4324.61,4325.4,4322.96,17.51879079
2021-11-21T08:47.00Z,4326.92,4325.4,4327.51,4321.95,17.80141885
2021-11-21T08:46.00Z,4331.37,4326.91,4331.69,4326.91,45.65031163
2021-11-21T08:45.00Z,4327.73,4331.36,4331.37,4327.73,13.96142956
2021-11-21T08:44.00Z,4327.79,4327.73,4328.32,4323.1,23.67507727
2021-11-21T08:43.00Z,4329.1,4327.79,4329.31,4325.55,35.40640895
2021-11-21T08:42.00Z,4330.4,4329.1,4331.36,4329.06,44.67602819
2021-11-21T08:41.00Z,4327.25,4330.39,4330.39,4327.25,32.16475881
2021-11-21T08:40.00Z,4322.42,4327.28,4327.37,4319.49,23.27747471
2021-11-21T08:39.00Z,4316.47,4322.41,4322.78,4316.15,40.98678345
2021-11-21T08:38.00Z,4318.13,4316.46,4318.13,4315.28,23.13900067
2021-11-21T08:37.00Z,4314.06,4318.13,4318.66,4314.06,15.68319677
2021-11-21T08:36.00Z,4316.12,4314.06,4316.12,4313.32,15.07871715
2021-11-21T08:35.00Z,4317.02,4316.55,4318.37,4316.12,32.59889452
2021-11-21T08:34.00Z,4309.95,4317.16,4318.36,4308.39,77.29289783
2021-11-21T08:33.00Z,4312.61,4309.95,4312.62,4309.62,31.98793301
2021-11-21T08:32.00Z,4309.16,4312.61,4312.62,4309.08,23.27481202
2021-11-21T08:31.00Z,4307.52,4309.15,4310.79,4306.69,25.72864951
2021-11-21T08:30.00Z,4309.97,4307.52,4309.97,4305.08,19.82717633
2021-11-21T08:29.00Z,4308.24,4309.97,4311.27,4307.02,21.05874026
2021-11-21T08:28.00Z,4308.85,4308.25,4308.86,4307.81,15.52296317
2021-11-21T08:27.00Z,4311.03,4308.85,4311.94,4307.56,66.57467998
2021-11-21T08:26.00Z,4312.88,4311.03,4312.9,4310.17,72.4227956
2021-11-21T08:25.00Z,4315.06,4312.88,4315.15,4311.48,27.57106715
2021-11-21T08:24.00Z,4311.73,4314.99,4315.9,4311.25,20.72267193
2021-11-21T08:23.00Z,4316.04,4311.72,4319.21,4311.26,45.5153928
2021-11-21T08:22.00Z,4310.1,4316.2,4317.01,4309.59,24.57876111
2021-11-21T08:21.00Z,4305.41,4310.1,4310.77,4305.4,26.25104365
2021-11-21T08:20.00Z,4304.97,4305.41,4306.14,4304.96,13.00431184
2021-11-21T08:19.00Z,4307.93,4304.97,4308.07,4304.97,28.51290972
2021-11-21T08:18.00Z,4311.46,4307.93,4311.46,4307.57,37.13235787
2021-11-21T08:17.00Z,4313.94,4311.46,4313.95,4311.18,17.64876318
2021-11-21T08:16.00Z,4313.62,4313.94,4314.63,4312.35,19.9003907
2021-11-21T08:15.00Z,4311.01,4313.61,4313.62,4310.45,30.62248151
2021-11-21T08:14.00Z,4310.41,4310.44,4310.44,4306.23,47.73862417
2021-11-21T08:13.00Z,4311.42,4310.41,4314.2,4309.83,33.86936182
2021-11-21T08:12.00Z,4310.07,4311.52,4312.15,4310.07,18.68958576
2021-11-21T08:11.00Z,4306.94,4310.08,4310.19,4306.06,23.52455052
2021-11-21T08:10.00Z,4304.21,4306.93,4310.12,4304.21,26.93930071
2021-11-21T08:09.00Z,4304.38,4304.21,4305.43,4303.62,45.70850148
2021-11-21T08:08.00Z,4305.62,4304.38,4305.62,4304.37,13.96529954
2021-11-21T08:07.00Z,4306.02,4304.73,4308.36,4304.7,15.34330837
2021-11-21T08:06.00Z,4306.87,4306.02,4309.93,4306,45.60875143
2021-11-21T08:05.00Z,4311.99,4306.87,4311.99,4306.44,24.35697366
2021-11-21T08:04.00Z,4310.36,4311.99,4313.18,4310.36,19.93943443
2021-11-21T08:03.00Z,4309.09,4310.35,4313.37,4308.72,55.28628391
2021-11-21T08:02.00Z,4308.72,4308.84,4311.25,4308.71,26.03942742
2021-11-21T08:01.00Z,4311.12,4308.72,4313.56,4308.71,43.96076204
2021-11-21T08:00.00Z,4316.51,4311.12,4316.51,4311.1,53.63017764
2021-11-21T07:59.00Z,4316.66,4316.5,4317.06,4316.36,10.22745454
2021-11-21T07:58.00Z,4319.17,4316.67,4319.88,4316.67,22.33767465
2021-11-21T07:57.00Z,4320.53,4319.18,4320.54,4318.15,49.24562846
2021-11-21T07:56.00Z,4321.71,4320.53,4321.72,4320.53,31.78496388
2021-11-21T07:55.00Z,4325,4321.71,4326.06,4321.05,17.34882655
2021-11-21T07:54.00Z,4332.42,4324.99,4332.43,4324.99,27.88025656
2021-11-21T07:53.00Z,4331.3,4332.43,4334.31,4330.89,16.88346577
2021-11-21T07:52.00Z,4331.94,4331.39,4331.95,4330.35,13.8257352
2021-11-21T07:51.00Z,4332.24,4331.95,4332.98,4331.52,28.20517645
2021-11-21T07:50.00Z,4329.01,4332.23,4333.16,4329.01,20.7291947
2021-11-21T07:49.00Z,4335.98,4329.02,4335.99,4329,18.07948878
2021-11-21T07:48.00Z,4332.1,4335.98,4336.37,4330.05,24.43723801
2021-11-21T07:47.00Z,4326.99,4332.1,4332.41,4326.68,31.59990667
2021-11-21T07:46.00Z,4323.46,4326.99,4328.73,4323.29,22.38251462
2021-11-21T07:45.00Z,4323.84,4323.46,4325.15,4323.18,20.29517234
2021-11-21T07:44.00Z,4322.55,4323.84,4325.2,4321.42,19.06728785
2021-11-21T07:43.00Z,4324.85,4322.55,4325.73,4322.54,12.18567558
2021-11-21T07:42.00Z,4324.15,4324.86,4326.02,4323.44,27.05397105
2021-11-21T07:41.00Z,4325,4324.16,4325.81,4323.42,16.1635387
2021-11-21T07:40.00Z,4326.19,4324.79,4326.19,4323.4,14.57927887
2021-11-21T07:39.00Z,4328.51,4325.55,4329.02,4325.22,34.41257309
2021-11-21T07:38.00Z,4324.24,4328.52,4329.79,4324.23,20.11612256
2021-11-21T07:37.00Z,4324.3,4324.23,4325.47,4323.46,27.70520787
2021-11-21T07:36.00Z,4323.5,4323.79,4326.67,4322.26,22.9679126
2021-11-21T07:35.00Z,4328.74,4323.51,4328.74,4323.5,20.54588935
2021-11-21T07:34.00Z,4332.58,4328.74,4334.03,4328.72,22.21518521
2021-11-21T07:33.00Z,4333.03,4332.58,4333.03,4331.91,27.00733195
2021-11-21T07:32.00Z,4333.67,4333.03,4333.97,4333.03,5.89285812
2021-11-21T07:31.00Z,4335.75,4333.66,4337.22,4333.44,16.94836157
2021-11-21T07:30.00Z,4334.96,4335.75,4336.01,4334.52,14.65505689
2021-11-21T07:29.00Z,4341.08,4334.96,4341.08,4334.95,18.38137635
2021-11-21T07:28.00Z,4341.29,4341.08,4342.15,4340.02,18.13983149
2021-11-21T07:27.00Z,4340.39,4341.29,4342.29,4340.09,15.31779732
2021-11-21T07:26.00Z,4342.69,4340.03,4342.69,4340.01,11.7859794
2021-11-21T07:25.00Z,4340.47,4342.71,4342.71,4340.46,24.56310733
2021-11-21T07:24.00Z,4337.38,4340.47,4341.68,4336.4,45.65783577
2021-11-21T07:23.00Z,4336.92,4337.38,4337.5,4336.58,12.35015355
2021-11-21T07:22.00Z,4335.75,4336.92,4337.51,4335.75,22.09922859
2021-11-21T07:21.00Z,4331.68,4335.74,4335.74,4331.12,26.49287905
2021-11-21T07:20.00Z,4331.6,4331.68,4332.81,4331.15,20.7876165
2021-11-21T07:19.00Z,4333.52,4331.64,4334.09,4331.6,18.02591858
2021-11-21T07:18.00Z,4333.15,4333.51,4334.5,4332.84,16.3506775
2021-11-21T07:17.00Z,4329.08,4333.15,4334.24,4329.08,19.0137974
2021-11-21T07:16.00Z,4328.12,4329.09,4332.57,4328.12,19.80823086
2021-11-21T07:15.00Z,4327.36,4328.13,4329.34,4326.36,32.26617632
2021-11-21T07:14.00Z,4326.82,4327.36,4327.83,4326.81,15.26118362
2021-11-21T07:13.00Z,4329.35,4326.81,4329.35,4326.04,14.11989262
2021-11-21T07:12.00Z,4325.64,4329.35,4332.56,4325.64,26.25038094
2021-11-21T07:11.00Z,4325.44,4325.64,4326.26,4325.3,41.77868831
2021-11-21T07:10.00Z,4327.88,4325.44,4327.88,4320.8,129.32509152
2021-11-21T07:09.00Z,4329.02,4327.88,4329.58,4327.88,13.69086181
2021-11-21T07:08.00Z,4329.77,4329.28,4329.78,4329.28,7.05349426
2021-11-21T07:07.00Z,4332.92,4329.77,4332.93,4329.14,24.62613014
2021-11-21T07:06.00Z,4333.37,4332.91,4334.61,4332.91,24.3043825
2021-11-21T07:05.00Z,4330.05,4334.37,4334.63,4329.3,30.44863158
2021-11-21T07:04.00Z,4331.87,4330.05,4332.19,4330.05,21.01148868
2021-11-21T07:03.00Z,4330.13,4331.87,4331.88,4329.75,29.43672901
2021-11-21T07:02.00Z,4329.8,4330.14,4332,4329.79,25.50883984
2021-11-21T07:01.00Z,4329.28,4329.79,4330,4329.28,11.72774754
2021-11-21T07:00.00Z,4330.14,4329.28,4330.72,4328.92,26.28605195
2021-11-21T06:59.00Z,4331.57,4330.13,4331.58,4330.13,13.56526957
2021-11-21T06:58.00Z,4330.75,4331.58,4332.47,4330.63,33.06977487
2021-11-21T06:57.00Z,4336.94,4330.76,4336.94,4330.75,16.3056563
