date,open,high,low,close,volume
1636740540,88200,88200,88200,88200,0
1636740480,88200,88200,88200,88200,0
1636740420,88200,88200,88200,88200,0
1636740360,88200,88200,88200,88200,0
1636740300,88200,88200,88200,88200,0
1636740240,88200,88200,88200,88200,0
1636740180,88200,88200,88200,88200,0
1636740120,88200,88200,88200,88200,0
1636740060,88200,88200,88200,88200,0
1636740000,88200,88200,88200,88200,0
1636739940,88200,88200,88200,88200,0
1636739880,88200,88200,88200,88200,0
1636739820,88200,88200,88200,88200,0
1636739760,88200,88200,88200,88200,0
1636739700,88200,88200,88200,88200,0
1636739640,88200,88200,88200,88200,0
1636739580,88200,88200,88200,88200,0
1636739520,88200,88200,88200,88200,0
1636739460,88200,88200,88200,88200,0
1636739400,88200,88200,88200,88200,0
1636739340,88200,88200,88200,88200,0
1636739280,88200,88200,88200,88200,0
1636739220,88200,88200,88200,88200,0
1636739160,88200,88200,88200,88200,0
1636739100,88200,88200,88200,88200,0
1636739040,88200,88200,88200,88200,0
1636738980,88200,88200,88200,88200,0
1636738920,88200,88200,88200,88200,0
1636738860,88200,88200,88200,88200,0
1636738800,88200,88200,88200,88200,0
1636738740,88200,88200,88200,88200,0
1636738680,88200,88200,88200,88200,0
1636738620,88200,88200,88200,88200,0
1636738560,88200,88200,88200,88200,0
1636738500,88200,88200,88200,88200,0
1636738440,88200,88200,88200,88200,0
1636738380,88200,88200,88200,88200,0
1636738320,88200,88200,88200,88200,0
1636738260,88200,88200,88200,88200,0
1636738200,88200,88200,88200,88200,0
1636738140,88200,88200,88200,88200,0
1636738080,88200,88200,88200,88200,0
1636738020,88200,88200,88200,88200,0
1636737960,88200,88200,88200,88200,0
1636737900,88200,88200,88200,88200,0
1636737840,88200,88200,88200,88200,0
1636737780,88200,88200,88200,88200,0
1636737720,88200,88200,88200,88200,0
1636737660,88200,88200,88200,88200,0
1636737600,88200,88200,88200,88200,0
1636737540,88200,88200,88200,88200,0
1636737480,88200,88200,88200,88200,0
1636737420,88200,88200,88200,88200,0
1636737360,88200,88200,88200,88200,0
1636737300,88200,88200,88200,88200,0
1636737240,88200,88200,88200,88200,0
1636737180,88200,88200,88200,88200,0
1636737120,88200,88200,88200,88200,0
1636737060,88200,88200,88200,88200,0
1636737000,88200,88200,88200,88200,0
1636736940,88200,88200,88200,88200,0
1636736880,88200,88200,88200,88200,0
1636736820,88200,88200,88200,88200,0
1636736760,88200,88200,88200,88200,0
1636736700,88200,88200,88200,88200,0
1636736640,88200,88200,88200,88200,0
1636736580,88200,88200,88200,88200,0
1636736520,88200,88200,88200,88200,0
1636736460,88200,88200,88200,88200,0
1636736400,88200,88200,88200,88200,0
1636736340,88200,88200,88200,88200,0
1636736280,88200,88200,88200,88200,0
1636736220,88200,88200,88200,88200,0
1636736160,88200,88200,88200,88200,0
1636736100,88200,88200,88200,88200,0
1636736040,88200,88200,88200,88200,0
1636735980,88200,88200,88200,88200,0
1636735920,88200,88200,88200,88200,0
1636735860,88200,88200,88200,88200,0
1636735800,88200,88200,88200,88200,0
1636735740,88200,88200,88200,88200,0
1636735680,88200,88200,88200,88200,0
1636735620,88200,88200,88200,88200,0
1636735560,88200,88200,88200,88200,0
1636735500,88200,88200,88200,88200,0
1636735440,88200,88200,88200,88200,0
1636735380,88200,88200,88200,88200,0
1636735320,88200,88200,88200,88200,0
1636735260,88200,88200,88200,88200,0
1636735200,88200,88200,88200,88200,0
1636735140,88200,88200,88200,88200,0
1636735080,88200,88200,88200,88200,0
1636735020,88200,88200,88200,88200,0
1636734960,88200,88200,88200,88200,0
1636734900,88200,88200,88200,88200,0
1636734840,88200,88200,88200,88200,0
1636734780,88200,88200,88200,88200,0
1636734720,88200,88200,88200,88200,0
1636734660,88200,88200,88200,88200,0
1636734600,88200,88200,88200,88200,0
1636734540,88200,88200,88200,88200,0
1636734480,88200,88200,88200,88200,0
1636734420,88200,88200,88200,88200,0
1636734360,88200,88200,88200,88200,0
1636734300,88200,88200,88200,88200,0
1636734240,88200,88200,88200,88200,0
1636734180,88200,88200,88200,88200,0
1636734120,88200,88200,88200,88200,0
1636734060,88200,88200,88200,88200,0
1636734000,88200,88200,88200,88200,0
1636733940,88200,88200,88200,88200,0
1636733880,88200,88200,88200,88200,0
1636733820,88200,88200,88200,88200,0
1636733760,88200,88200,88200,88200,0
1636733700,88200,88200,88200,88200,0
1636733640,88200,88200,88200,88200,0
1636733580,88200,88200,88200,88200,0
1636733520,88200,88200,88200,88200,0
1636733460,88200,88200,88200,88200,0
1636733400,88200,88200,88200,88200,0
1636733340,88200,88200,88200,88200,0
1636733280,88200,88200,88200,88200,0
1636733220,88200,88200,88200,88200,0
1636733160,88200,88200,88200,88200,0
1636733100,88200,88200,88200,88200,0
1636733040,88200,88200,88200,88200,0
1636732980,88200,88200,88200,88200,0
1636732920,88200,88200,88200,88200,0
1636732860,88200,88200,88200,88200,0
1636732800,88200,88200,88200,88200,0
1636732740,88200,88200,88200,88200,0
1636732680,88200,88200,88200,88200,0
1636732620,88200,88200,88200,88200,0
1636732560,88200,88200,88200,88200,0
1636732500,88200,88200,88200,88200,0
1636732440,88200,88200,88200,88200,0
1636732380,88200,88200,88200,88200,0
1636732320,88200,88200,88200,88200,0
1636732260,88200,88200,88200,88200,0
